"";"sofifa_id";"short_name";"overall";"potential";"age";"height_cm";"weight_kg";"club_name";"league_name";"club_contract_valid_until";"preferred_foot";"pace";"shooting";"passing";"dribbling";"defending";"physic";"formation";"player_tags";"value_eur"
"1834";230413;"Mauriçio Clerez";67;67;29;189;81;"Juventude";"Campeonato Brasileiro Série A";2024;"Right";58;46;58;55;70;69;"def";"";850000
"1835";212218;"A. Laporte";86;89;27;191;85;"Manchester City";"English Premier League";2024;"Left";63;50;72;69;86;80;"def";"#Tackling, #Tactician ";7,7e+07
"1836";232527;"D. Schmidt";67;68;28;183;82;"Club Social y Deportivo Macará";"Ecuadorian Serie A";2021;"Right";64;37;41;54;68;71;"def";"";975000
"1837";239104;"Á. Pizzorno";66;67;29;185;82;"Sociedad Deportiva Aucas";"Ecuadorian Serie A";2021;"Left";69;36;50;55;68;65;"def";"";8e+05
"1838";226386;"L. Sosa";67;69;27;185;71;"CS Emelec";"Ecuadorian Serie A";2023;"Left";68;36;55;57;67;70;"def";"";1100000
"1839";205943;"V. Chiricheș";73;73;31;184;75;"U.S. Sassuolo Calcio";"Italian Serie A";2023;"Right";56;62;56;62;75;66;"def";"";2100000
"1840";206222;"Bigas";72;72;30;181;78;"Elche CF";"Spain Primera Division";2023;"Left";66;52;59;61;72;73;"def";"";1900000
"1841";226536;"O. Colley";74;75;28;191;87;"U.C. Sampdoria";"Italian Serie A";2025;"Left";68;31;48;54;72;83;"def";"#Strength";4e+06
"1842";236506;"M. Senesi";79;85;24;183;78;"Feyenoord";"Holland Eredivisie";2023;"Left";61;39;63;71;81;78;"def";"";2,5e+07
"1843";242840;"A. Šušnjar";65;69;25;191;81;"Macarthur FC";"Australian Hyundai A-League";2022;"Left";64;44;57;55;62;82;"def";"";9e+05
"1844";222435;"Zhao Yuhao";64;66;28;181;81;"Henan Songshan Longmen FC";"Chinese Super League";2021;"Right";62;38;52;55;63;73;"def";"";6e+05
"1845";207599;"M. Keane";80;81;28;191;82;"Everton";"English Premier League";2025;"Right";55;49;65;65;82;80;"def";"";2e+07
"1846";238040;"M. Knoester";68;75;22;186;77;"Heracles Almelo";"Holland Eredivisie";2022;"Left";55;28;48;54;67;75;"def";"";2300000
"1847";237930;"S. Hausner";68;76;21;187;79;"Aarhus GF";"Danish Superliga";2025;"Left";68;26;45;55;68;73;"def";"";2500000
"1848";205533;"A. Andersen";64;64;30;189;84;"Odense Boldklub";"Danish Superliga";2022;"Right";70;48;55;60;63;72;"def";"";475000
"1849";241710;"J. Opoku";64;72;22;195;79;"Vejle Boldklub";"Danish Superliga";2022;"Left";69;44;53;58;62;76;"def";"";1200000
"1850";199550;"B. Martins Indi";71;71;29;185;76;"AZ Alkmaar";"Holland Eredivisie";2025;"Left";44;42;55;58;72;76;"def";"";1600000
"1851";241562;"N. Díaz";66;77;22;180;75;"Mazatlán Futbol Club";"Mexican Liga MX";2024;"Left";64;25;49;59;67;72;"def";"";1800000
"1852";248105;"V. Ghiță";67;75;23;186;80;"FC Farul Constanța";"Romanian Liga I";2024;"Right";57;44;50;50;67;73;"def";"";2100000
"1853";183855;"A. Ogbonna";80;80;33;191;86;"West Ham United";"English Premier League";2022;"Left";56;40;60;62;82;76;"def";"";1e+07
"1854";247648;"K. Miller";68;73;24;183;88;"Club de Foot Montréal";"USA Major League Soccer";2023;"Left";73;23;51;59;66;77;"def";"";1600000
"1855";232252;"A. Walkes";67;75;24;187;83;"Atlanta United";"USA Major League Soccer";2024;"Right";62;46;55;59;66;76;"def";"";2100000
"1856";182941;"P. Aguilar";74;74;34;178;78;"Cruz Azul";"Mexican Liga MX";2022;"Right";56;52;54;56;75;76;"def";"";1400000
"1857";258599;"R. Ivanov";67;72;26;197;85;"Warta Poznań";"Polish T-Mobile Ekstraklasa";2022;"Right";57;32;54;49;68;69;"def";"";1300000
"1858";208440;"M. Danielson";73;73;32;192;80;"Dalian Professional Football Club";"Chinese Super League";2023;"Right";47;28;49;56;76;72;"def";"";2e+06
"1859";212040;"U. Jenssen";67;71;24;186;82;"Willem II";"Holland Eredivisie";2024;"Left";59;54;63;63;67;72;"def";"";1300000
"1860";228238;"J. Gundersen";63;69;25;186;82;"Tromsø IL";"Norwegian Eliteserien";2023;"Right";55;35;47;48;63;66;"def";"";675000
"1861";190772;"M. Besler";69;69;34;183;79;"Austin FC";"USA Major League Soccer";2021;"Left";57;42;62;61;69;74;"def";"";450000
"1862";251901;"Willyan";71;76;26;193;86;"Portimonense SC";"Portuguese Liga ZON SAGRES";2023;"Right";56;45;55;63;70;78;"def";"";2400000
"1863";203795;"B. Romo";68;68;32;185;88;"Club Deportivo Palestino";"Chilian Campeonato Nacional";2021;"Left";43;28;46;46;67;80;"def";"#Strength";775000
"1864";258396;"C. Özkacar";62;75;20;190;90;"Oud-Heverlee Leuven";"Belgian Jupiler Pro League";2022;"Left";51;30;49;52;60;72;"def";"#Strength";9e+05
"1865";230407;"Vanderleiton";72;72;21;180;77;"Santos";"Campeonato Brasileiro Série A";2024;"Right";62;46;57;57;72;68;"def";"";2400000
"1866";240359;"O. Alderete";74;80;24;188;77;"Valencia CF";"Spain Primera Division";2022;"Left";66;56;59;63;74;77;"def";"";6e+06
"1867";215651;"Samir";73;75;26;188;80;"Udinese Calcio";"Italian Serie A";2023;"Left";60;33;55;57;75;73;"def";"";3300000
"1868";209329;"Dória";76;79;26;188;82;"Santos Laguna";"Mexican Liga MX";2025;"Left";54;59;59;59;75;85;"def";"#Strength";8500000
"1869";235544;"S. Memišević";70;70;27;186;76;"Hebei FC";"Chinese Super League";2022;"Right";59;48;54;62;69;86;"def";"";1500000
"1870";214924;"J. McGhee";65;68;24;185;70;"Dundee FC";"Scottish Premiership";2023;"Right";65;34;57;61;65;71;"def";"";9e+05
"1871";226628;"E. Šipović";65;65;30;199;99;"Kerala Blasters FC";"Indian Super League";2022;"Right";35;31;39;41;65;79;"def";"#Strength";575000
"1872";228732;"H. Moukoudi";75;80;23;191;74;"AS Saint-Étienne";"French Ligue 1";2023;"Right";53;32;51;49;75;80;"def";"#Strength";7500000
"1873";243976;"Catena";73;76;26;194;82;"Rayo Vallecano";"Spain Primera Division";2023;"Right";68;39;54;50;74;78;"def";"";3500000
"1874";207910;"Douglas Grolli";67;67;31;189;84;"Avispa Fukuoka";"Japanese J. League Division 1";2022;"Right";39;47;39;42;67;73;"def";"#Strength";7e+05
"1875";198177;"B. Schenkeveld";71;71;29;185;83;"Panathinaikos FC";"Greek Super League";2023;"Right";77;39;59;64;70;76;"def";"";1600000
"1876";221990;"Y. Cabral";71;72;29;188;84;"Atlético Tucumán";"Argentina Primera División";2023;"Right";41;29;46;44;73;69;"def";"#Strength";1700000
"1877";210804;"M. Salem";66;66;35;178;78;"Al Raed";"Saudi Abdul L. Jameel League";2025;"Right";44;37;46;48;64;82;"def";"";230000
"1878";222660;"Hwang Hyun Soo";65;69;25;183;80;"FC Seoul";"Korean K League 1";2022;"Right";76;44;35;41;64;72;"def";"";9e+05
"1879";232521;"L. Merolla";66;71;26;193;85;"Club Atlético Huracán";"Argentina Primera División";2023;"Left";47;26;38;44;67;72;"def";"#Strength";1100000
"1880";261477;"J. Trillo";56;68;19;172;65;"AC Mineros de Guayana";"Venezuelan Primera División";2023;"Right";58;25;41;39;56;51;"def";"";325000
"1881";248470;"J. Handl";67;75;23;196;86;"FK Austria Wien";"Austrian Football Bundesliga";2023;"Right";55;30;43;44;66;77;"def";"#Aerial Threat, #Strength";2100000
"1882";228624;"M. Khubrani";65;66;27;181;68;"Al Ahli";"Saudi Abdul L. Jameel League";2023;"Right";52;24;37;45;65;71;"def";"";725000
"1883";255838;"M. Nawrocki";65;74;20;185;74;"Legia Warszawa";"Polish T-Mobile Ekstraklasa";2022;"Right";68;48;55;53;66;63;"def";"";1500000
"1884";194077;"V. Sarı";70;70;32;184;76;"Antalyaspor";"Turkish Süper Lig";2024;"Right";60;54;60;64;71;77;"def";"";1e+06
"1885";199669;"L. González Pirez";71;71;29;185;80;"Inter Miami CF";"USA Major League Soccer";2021;"Right";68;48;62;67;69;80;"def";"";1600000
"1886";231335;"J. Flores";66;67;27;175;72;"Club Always Ready";"Liga de Fútbol Profesional Boliviano";2021;"Left";70;38;55;59;63;59;"def";"";9e+05
"1887";234827;"J. Rasmussen";74;81;24;190;81;"Vitesse";"Holland Eredivisie";2022;"Left";49;37;59;63;74;79;"def";"";8e+06
"1888";153060;"J. Insaurralde";73;73;36;188;87;"Club Atlético Independiente";"Argentina Primera División";2021;"Left";55;52;58;57;71;80;"def";"";550000
"1889";232144;"F. Uduokhai";77;82;23;193;89;"FC Augsburg";"German 1. Bundesliga";2024;"Left";67;39;54;60;80;72;"def";"";14500000
"1890";212778;"Kwon Kyung Won";72;72;29;188;81;"Seongnam FC";"Korean K League 1";2021;"Left";64;39;61;60;72;78;"def";"";2e+06
"1891";172862;"N. Moisander";71;71;35;183;77;"Malmö FF";"Swedish Allsvenskan";2022;"Left";46;49;68;67;72;67;"def";"";5e+05
"1892";241728;"N. Milunović";69;69;32;193;86;"Aytemiz Alanyaspor";"Turkish Süper Lig";2023;"Right";53;39;43;48;70;74;"def";"";9e+05
"1893";203363;"G. Valsvik";68;70;28;196;91;"Strømsgodset IF";"Norwegian Eliteserien";2023;"Left";43;47;49;40;68;81;"def";"#Strength";1200000
"1894";224242;"D. Luckassen";71;73;25;186;78;"Fatih Karagümrük S.K.";"Turkish Süper Lig";2022;"Right";75;58;64;67;68;79;"def";"";2100000
"1895";233284;"Hong Joon Ho";61;62;27;190;77;"Jeju United FC";"Korean K League 1";2024;"Right";61;42;46;56;59;70;"def";"";325000
"1896";231396;"C. Kelly";59;69;22;191;79;"Bohemian FC";"Rep. Ireland Airtricity League";2021;"Left";44;34;48;50;58;68;"def";"";475000
"1897";209210;"A. Grant";66;66;27;191;88;"Pohang Steelers";"Korean K League 1";2021;"Left";50;33;43;41;66;77;"def";"#Strength";8e+05
"1898";225341;"David García";78;81;27;185;72;"CA Osasuna";"Spain Primera Division";2026;"Right";53;37;64;64;78;75;"def";"";1,6e+07
"1899";244915;"M. Salisu";76;84;22;191;85;"Southampton";"English Premier League";2024;"Left";67;36;51;55;76;79;"def";"#Strength";15500000
"1900";234184;"T. Koga";68;74;22;182;72;"Kashiwa Reysol";"Japanese J. League Division 1";2022;"Right";74;35;55;62;65;71;"def";"";1800000
"1901";228205;"D. Cardoso";69;69;32;184;78;"Kaizer Chiefs";"South African Premier Division";2022;"Left";68;33;48;57;70;70;"def";"";9e+05
"1902";199393;"N. Pallois";76;76;33;189;89;"FC Nantes";"French Ligue 1";2022;"Left";41;53;60;59;76;85;"def";"#Strength";3600000
"1903";231838;"M. Wöber";74;80;23;189;82;"FC Red Bull Salzburg";"Austrian Football Bundesliga";2024;"Left";72;45;63;64;73;80;"def";"";6e+06
"1904";239406;"J. Bakker";63;70;23;189;74;"Go Ahead Eagles";"Holland Eredivisie";2022;"Left";66;46;61;55;63;59;"def";"";9e+05
"1905";214937;"L. Villalba";72;73;26;180;75;"Argentinos Juniors";"Argentina Primera División";2024;"Left";82;56;69;70;66;67;"def";"";2500000
"1906";246840;"E. Wiemberg";68;69;27;178;75;"Unión La Calera";"Chilian Campeonato Nacional";2022;"Left";72;53;63;68;63;64;"def";"";1300000
"1907";241970;"H. Delbridge";67;67;29;193;90;"Incheon United FC";"Korean K League 1";2022;"Left";58;32;41;45;63;87;"def";"#Strength";850000
"1908";201315;"Pablo";77;77;30;188;86;"FC Lokomotiv Moscow";"Russian Premier League";2024;"Right";52;52;53;62;79;79;"def";"";8500000
"1909";227837;"H. Castegren";64;70;25;183;82;"IFK Norrköping";"Swedish Allsvenskan";2021;"Right";64;32;52;52;62;70;"def";"";825000
"1910";245100;"M. Awoudja";64;73;23;188;81;"WSG Tirol";"Austrian Football Bundesliga";2022;"Right";64;34;48;42;61;72;"def";"";1200000
"1911";223064;"F. Noguera";70;72;28;193;97;"Estudiantes de La Plata";"Argentina Primera División";2022;"Right";42;38;43;48;70;81;"def";"#Strength";1600000
"1912";237570;"T. Plavotic";64;72;24;197;92;"SV Ried";"Austrian Football Bundesliga";2023;"Left";47;29;35;38;63;78;"def";"#Strength";1200000
"1913";212980;"B. Dabanlı";65;65;31;190;88;"SC Rheindorf Altach";"Austrian Football Bundesliga";2022;"Right";32;34;54;48;63;80;"def";"#Strength";5e+05
"1914";108061;"R. Ziegler";69;69;35;183;80;"FC Lugano";"Swiss Super League";2023;"Left";47;63;71;65;70;70;"def";"";375000
"1915";244238;"J. Bijol";71;79;22;190;85;"PFC CSKA Moscow";"Russian Premier League";2023;"Right";65;61;63;60;71;77;"def";"";4e+06
"1916";233984;"Mardial Cunha";73;73;21;183;77;"Fortaleza";"Campeonato Brasileiro Série A";2024;"Right";74;41;60;53;77;66;"def";"";3100000
"1917";225859;"M. Niakhaté";76;79;25;190;85;"1. FSV Mainz 05";"German 1. Bundesliga";2023;"Left";77;39;60;66;76;78;"def";"";9e+06
"1918";189544;"S. Wangberg";66;66;30;188;85;"Stabæk Fotball";"Norwegian Eliteserien";2023;"Right";46;39;50;45;64;76;"def";"";7e+05
"1919";244538;"S. Bauer";65;66;28;183;77;"FC Flyeralarm Admira";"Austrian Football Bundesliga";2022;"Right";63;25;41;45;66;71;"def";"";675000
"1920";221312;"A. Pérez";70;73;27;181;73;"GZT Giresunspor";"Turkish Süper Lig";2021;"Left";69;33;53;58;68;76;"def";"";1800000
"1921";200588;"Hong Jeong Ho";71;71;31;186;77;"Jeonbuk Hyundai Motors";"Korean K League 1";2022;"Right";75;47;52;56;69;79;"def";"";1300000
"1922";209063;"S. Holmén";72;72;29;188;77;"Çaykur Rizespor";"Turkish Süper Lig";2023;"Right";55;36;49;51;74;75;"def";"";2e+06
"1923";220182;"J. Denayer";80;83;26;184;80;"Olympique Lyonnais";"French Ligue 1";2022;"Right";83;43;67;71;81;81;"def";"";24500000
"1924";262704;"Guilherme Garutti";60;63;27;192;86;"CS Mioveni";"Romanian Liga I";2022;"Right";53;45;43;38;56;79;"def";"#Strength";275000
"1925";200353;"A. Soumaoro";75;76;29;187;91;"Bologna";"Italian Serie A";2024;"Right";56;37;55;55;74;80;"def";"#Strength";5e+06
"1926";234791;"Luan Peres";72;75;26;190;79;"Olympique de Marseille";"French Ligue 1";2025;"Left";71;34;59;64;74;70;"def";"";2700000
"1927";235755;"A. Trusty";68;78;22;191;85;"Colorado Rapids";"USA Major League Soccer";2024;"Left";77;40;47;47;68;78;"def";"";2500000
"1928";246085;"J. Pereyra";63;64;26;187;85;"Montevideo City Torque";"Uruguayan Primera División";2021;"Right";56;23;36;38;63;70;"def";"";5e+05
"1929";208714;"D. Grigore";68;68;34;185;76;"Rapid București";"Romanian Liga I";2022;"Right";61;52;57;49;67;75;"def";"";4e+05
"1930";200108;"N. Boilesen";72;72;29;186;75;"F.C. København";"Danish Superliga";2023;"Left";69;51;65;69;70;67;"def";"";2100000
"1931";209547;"S. Mitrović";73;73;31;189;84;"Getafe CF";"Spain Primera Division";2024;"Right";33;34;51;54;74;81;"def";"";2100000
"1932";245785;"S. Hatanaka";70;73;25;184;80;"Yokohama F. Marinos";"Japanese J. League Division 1";2022;"Right";48;36;55;55;69;75;"def";"";1900000
"1933";214603;"F. Díaz";69;69;37;170;70;"Club Nacional";"Paraguayan Primera División";2021;"Left";73;50;68;65;67;69;"def";"";3e+05
"1934";201988;"F. Fernández";75;75;32;190;83;"Newcastle United";"English Premier League";2023;"Right";47;30;55;54;76;74;"def";"";3600000
"1935";213331;"J. Tah";78;82;25;195;98;"Bayer 04 Leverkusen";"German 1. Bundesliga";2023;"Right";67;27;55;57;79;81;"def";"#Aerial Threat, #Strength";17500000
"1936";259866;"L. Olivas";59;68;21;184;91;"Club Deportivo Guadalajara";"Mexican Liga MX";2025;"Left";53;42;48;36;59;67;"def";"";475000
"1937";202335;"E. Dier";79;80;27;190;90;"Tottenham Hotspur";"English Premier League";2024;"Right";53;64;69;64;79;83;"def";"#Strength";17500000
"1938";211272;"C. Corvalán";70;70;32;179;78;"Unión de Santa Fe";"Argentina Primera División";2022;"Left";65;49;62;64;68;76;"def";"";1100000
"1939";236307;"D. Graovac";66;68;27;185;73;"CFR Cluj";"Romanian Liga I";2023;"Right";59;40;57;45;66;73;"def";"";9e+05
"1940";232871;"Gao Zhunyi";67;70;25;186;79;"Guangzhou FC";"Chinese Super League";2023;"Right";70;49;60;61;64;71;"def";"";1200000
"1941";203137;"R. Jansson";69;69;29;185;87;"Orlando City Soccer Club";"USA Major League Soccer";2023;"Left";47;28;53;59;70;74;"def";"";1200000
"1942";199060;"G. Tzavellas";74;74;33;183;77;"AEK Athens";"Greek Super League";2023;"Left";67;63;66;62;73;80;"def";"";2e+06
"1943";221491;"N. Elvedi";79;83;24;189;81;"Borussia Mönchengladbach";"German 1. Bundesliga";2024;"Right";74;39;63;68;80;77;"def";"";22500000
"1944";199667;"R. Funes Mori";74;74;30;186;79;"Al Nassr";"Saudi Abdul L. Jameel League";2023;"Left";57;50;64;65;75;74;"def";"";3500000
"1945";261525;"J. Suárez";56;76;18;182;77;"Academia Puerto Cabello";"Venezuelan Primera División";2025;"Right";60;31;38;43;55;66;"def";"";375000
"1946";223426;"B. Zech";71;71;30;186;73;"Pogoń Szczecin";"Polish T-Mobile Ekstraklasa";2022;"Right";80;29;55;53;74;72;"def";"";1500000
"1947";231093;"J. Patiño";66;66;31;181;83;"Club Cerro Porteño";"Paraguayan Primera División";2023;"Right";62;24;48;47;66;69;"def";"";575000
"1948";223358;"Gabriel";69;72;26;181;80;"Yokohama FC";"Japanese J. League Division 1";2024;"Right";64;36;49;54;70;73;"def";"";1600000
"1949";172871;"J. Vertonghen";81;81;34;189;86;"SL Benfica";"Portuguese Liga ZON SAGRES";2023;"Left";76;62;72;67;83;78;"def";"";8500000
"1950";198903;"R. Aya";67;67;30;184;79;"US Salernitana 1919";"Italian Serie A";2022;"Right";69;45;53;55;66;71;"def";"";825000
"1951";219693;"Diego Carlos";82;84;28;185;86;"Sevilla FC";"Spain Primera Division";2024;"Right";76;47;63;68;81;83;"def";"#Strength";30500000
"1952";199244;"L. Hejda";72;72;31;189;85;"FC Viktoria Plzeň";"Czech Republic Gambrinus Liga";2022;"Right";61;35;53;58;73;77;"def";"";1600000
"1953";215370;"M. Hofmann";69;71;27;183;70;"SK Rapid Wien";"Austrian Football Bundesliga";2022;"Right";61;39;51;51;68;74;"def";"";1500000
"1954";232511;"S. Sasaki";71;71;31;176;70;"Sanfrecce Hiroshima";"Japanese J. League Division 1";2022;"Left";73;37;63;65;72;69;"def";"";1300000
"1955";192816;"L. Cabrera";77;77;30;190;82;"RCD Espanyol de Barcelona";"Spain Primera Division";2024;"Left";59;45;59;58;78;82;"def";"";8500000
"1956";220665;"G. Wüthrich";71;75;26;192;88;"SK Sturm Graz";"Austrian Football Bundesliga";2022;"Right";55;35;49;52;71;80;"def";"#Strength";2300000
"1957";205956;"C. Dunne";63;63;28;188;86;"St. Mirren";"Scottish Premiership";2023;"Left";78;38;47;56;61;67;"def";"";425000
"1958";240278;"S. Szota";62;72;22;186;80;"Wisła Kraków";"Polish T-Mobile Ekstraklasa";2022;"Right";77;27;43;46;60;74;"def";"";825000
"1959";190962;"T. Aldred";67;67;30;188;84;"Brisbane Roar";"Australian Hyundai A-League";2024;"Right";63;30;39;41;63;88;"def";"#Strength";825000
"1960";139860;"J. Morel";72;72;37;172;71;"FC Lorient";"French Ligue 1";2024;"Left";50;44;60;57;74;71;"def";"";425000
"1961";200408;"B. Gibson";72;73;28;185;78;"Norwich City";"English Premier League";2024;"Left";53;29;49;52;73;68;"def";"";2200000
"1962";260737;"A. Da Silveira";53;64;20;179;78;"Club Atlético Peñarol";"Uruguayan Primera División";2021;"Right";57;29;41;43;53;60;"def";"";190000
"1963";260617;"M. Natta";60;76;18;188;70;"Western Sydney Wanderers";"Australian Hyundai A-League";2022;"Left";76;30;47;58;60;69;"def";"";6e+05
"1964";202413;"Hernán";66;66;30;181;73;"NorthEast United FC";"Indian Super League";2025;"Right";52;59;64;64;65;72;"def";"";7e+05
"1965";257516;"R. Galindo";59;69;23;179;73;"Club Universidad Nacional";"Mexican Liga MX";2025;"Right";62;29;45;48;60;56;"def";"";475000
"1966";259771;"Léo Andrade";67;74;23;190;82;"Clube Sport Marítimo";"Portuguese Liga ZON SAGRES";2022;"Left";65;33;42;42;68;71;"def";"";1900000
"1967";205565;"D. Bulthuis";70;70;31;192;78;"Ulsan Hyundai FC";"Korean K League 1";2021;"Left";49;37;52;43;69;84;"def";"#Strength";1100000
"1968";222582;"Kim Young Bin";63;64;29;184;79;"Gangwon FC";"Korean K League 1";2022;"Right";66;26;49;45;61;73;"def";"";450000
"1969";244006;"Lucas Áfrico";70;72;26;187;79;"Estoril Praia";"Portuguese Liga ZON SAGRES";2023;"Left";54;41;56;52;68;76;"def";"";1700000
"1970";241139;"B. Hansen";65;68;27;189;75;"FK Haugesund";"Norwegian Eliteserien";2021;"Right";65;28;43;46;65;72;"def";"";8e+05
"1971";233068;"Iván González";66;66;31;181;73;"FC Goa";"Indian Super League";2022;"Right";67;46;52;53;65;79;"def";"";575000
"1972";231674;"C. Coll";60;60;29;178;64;"Derry City";"Rep. Ireland Airtricity League";2021;"Left";75;26;49;53;55;68;"def";"";220000
"1973";214169;"W. Tesillo";75;75;31;184;78;"Club León";"Mexican Liga MX";2022;"Left";64;29;61;68;77;73;"def";"";3800000
"1974";224211;"S. Mmaee";68;74;24;181;83;"Ferencvárosi TC";"Hungarian Nemzeti Bajnokság I";2024;"Right";68;32;51;56;67;73;"def";"";1700000
"1975";219860;"G. Perea";68;68;29;181;79;"Atlético Nacional";"Colombian Liga Postobón";2022;"Right";61;28;49;56;67;75;"def";"";1e+06
"1976";230919;"A. Iacovitti";63;69;23;193;68;"Ross County FC";"Scottish Premiership";2022;"Left";68;35;50;51;61;75;"def";"";7e+05
"1977";243589;"A. Cochrane";63;72;21;175;70;"Heart of Midlothian";"Scottish Premiership";2022;"Left";71;41;60;61;58;59;"def";"";1e+06
"1978";228757;"M. Mathisen";65;69;25;183;79;"IK Sirius";"Swedish Allsvenskan";2023;"Right";57;43;56;61;61;72;"def";"";9e+05
"1979";261069;"Cacá";67;75;22;187;77;"Tokushima Vortis";"Japanese J. League Division 1";2022;"Right";72;25;45;49;66;75;"def";"";2100000
"1980";205452;"A. Rüdiger";83;84;28;190;85;"Chelsea";"English Premier League";2022;"Right";75;43;68;64;84;84;"def";"#Strength";34500000
"1981";206493;"Y. Abdelhamid";77;77;33;190;83;"Stade de Reims";"French Ligue 1";2022;"Left";33;33;56;65;78;83;"def";"";5e+06
"1982";212253;"A. Scholz";75;76;28;189;84;"Urawa Red Diamonds";"Japanese J. League Division 1";2023;"Right";72;55;65;68;75;79;"def";"";5500000
"1983";189682;"B. Mee";79;79;31;180;82;"Burnley";"English Premier League";2022;"Left";62;42;58;63;81;78;"def";"";1,2e+07
"1984";211141;"N. Al Subhi";64;64;31;180;74;"Al Taawoun";"Saudi Abdul L. Jameel League";2023;"Left";60;46;50;48;63;75;"def";"";4e+05
